,Frame,Mean,Game,Alg,Model,Average Score,Best Score
3415,6400000,632.3928571428571,SpaceInvaders,C51,4,523.9366785741438,1497.4193548387098
3416,6800000,600.5284552845528,SpaceInvaders,C51,4,548.2934456712267,1497.4193548387098
3417,7200000,676.4285714285714,SpaceInvaders,C51,4,577.5837387115197,1497.4193548387098
3418,7600000,724.9152542372881,SpaceInvaders,C51,4,593.8056989178572,1497.4193548387098
3419,8000000,610.0359712230215,SpaceInvaders,C51,4,596.9715767419136,1497.4193548387098
3420,8400000,767.9565217391304,SpaceInvaders,C51,4,628.3734789158267,1497.4193548387098
3421,8800000,580.7553956834532,SpaceInvaders,C51,4,630.6949862261075,1497.4193548387098
3422,9200000,927.9787234042553,SpaceInvaders,C51,4,675.1595252331997,1497.4193548387098
3423,9600000,651.2692307692307,SpaceInvaders,C51,4,676.6326021562766,1497.4193548387098
3424,10000000,770.2727272727273,SpaceInvaders,C51,4,694.2533708185086,1497.4193548387098
3425,10400000,960.4301075268817,SpaceInvaders,C51,4,727.0570958569111,1497.4193548387098
3426,10800000,879.5918367346939,SpaceInvaders,C51,4,754.9634340019253,1497.4193548387098
3427,11200000,857.5773195876288,SpaceInvaders,C51,4,773.0783088178309,1497.4193548387098
3428,11600000,899.1,SpaceInvaders,C51,4,790.4967833941021,1497.4193548387098
3429,12000000,649.5669291338583,SpaceInvaders,C51,4,794.4498791851856,1497.4193548387098
3430,12400000,669.1911764705883,SpaceInvaders,C51,4,784.5733446583314,1497.4193548387098
3431,12800000,1030.888888888889,SpaceInvaders,C51,4,829.586693978875,1497.4193548387098
3432,13200000,800.6132075471698,SpaceInvaders,C51,4,816.8501423931665,1497.4193548387098
3433,13600000,1012.1022727272727,SpaceInvaders,C51,4,852.9334465889708,1497.4193548387098
3434,14000000,745.8119658119658,SpaceInvaders,C51,4,850.4873704428944,1497.4193548387098
3435,14400000,618.4671532846716,SpaceInvaders,C51,4,816.2910750186735,1497.4193548387098
3436,14800000,892.7472527472528,SpaceInvaders,C51,4,817.6066166199294,1497.4193548387098
3437,15200000,827.95,SpaceInvaders,C51,4,814.6438846611665,1497.4193548387098
3438,15600000,589.2753623188406,SpaceInvaders,C51,4,783.6614208930505,1497.4193548387098
3439,16000000,618.4265734265734,SpaceInvaders,C51,4,780.547385322322,1497.4193548387098
3440,16400000,782.0982142857143,SpaceInvaders,C51,4,791.8380891038346,1497.4193548387098
3441,16800000,737.7586206896551,SpaceInvaders,C51,4,762.5250622839112,1497.4193548387098
3442,17200000,785.7692307692307,SpaceInvaders,C51,4,761.0406646061173,1497.4193548387098
3443,17600000,850.6185567010309,SpaceInvaders,C51,4,744.8922930034931,1497.4193548387098
3444,18000000,822.0642201834862,SpaceInvaders,C51,4,752.5175184406452,1497.4193548387098
3445,18400000,1037.159090909091,SpaceInvaders,C51,4,794.3867122030872,1497.4193548387098
3446,18800000,829.5412844036697,SpaceInvaders,C51,4,788.0661153687288,1497.4193548387098
3447,19200000,747.8076923076923,SpaceInvaders,C51,4,780.051884599498,1497.4193548387098
3448,19600000,626.6141732283464,SpaceInvaders,C51,4,783.7857656904484,1497.4193548387098
3449,20000000,672.9007633587786,SpaceInvaders,C51,4,789.2331846836689,1497.4193548387098
3450,20400000,1232.9012345679012,SpaceInvaders,C51,4,834.3134867118875,1497.4193548387098
3451,20800000,641.8478260869565,SpaceInvaders,C51,4,824.7224072516176,1497.4193548387098
3452,21200000,872.4519230769231,SpaceInvaders,C51,4,833.3906764823869,1497.4193548387098
3453,21600000,1005.9574468085107,SpaceInvaders,C51,4,848.9245654931349,1497.4193548387098
3454,22000000,1002.156862745098,SpaceInvaders,C51,4,866.9338297492959,1497.4193548387098
3455,22400000,872.625,SpaceInvaders,C51,4,850.4804206583867,1497.4193548387098
3456,22800000,1075.0568181818182,SpaceInvaders,C51,4,875.0319740362016,1497.4193548387098
3457,23200000,945.940594059406,SpaceInvaders,C51,4,894.8452642113731,1497.4193548387098
3458,23600000,870.324074074074,SpaceInvaders,C51,4,919.2162542959459,1497.4193548387098
3459,24000000,1127.764705882353,SpaceInvaders,C51,4,964.7026485483033,1497.4193548387098
3460,24400000,821.9747899159664,SpaceInvaders,C51,4,923.6100040831097,1497.4193548387098
3461,24800000,669.5035460992908,SpaceInvaders,C51,4,926.3755760843433,1497.4193548387098
3462,25200000,1279.718309859155,SpaceInvaders,C51,4,967.1022147625665,1497.4193548387098
3463,25600000,1125.4705882352941,SpaceInvaders,C51,4,979.0535289052448,1497.4193548387098
3464,26000000,837.0952380952381,SpaceInvaders,C51,4,962.5473664402589,1497.4193548387098
3465,26400000,1137.093023255814,SpaceInvaders,C51,4,988.9941687658404,1497.4193548387098
3466,26800000,758.59375,SpaceInvaders,C51,4,957.3478619476585,1497.4193548387098
3467,27200000,746.7808219178082,SpaceInvaders,C51,4,937.4318847334987,1497.4193548387098
3468,27600000,1039.3617021276596,SpaceInvaders,C51,4,954.3356475388571,1497.4193548387098
3469,28000000,921.1009174311927,SpaceInvaders,C51,4,933.6692686937411,1497.4193548387098
3470,28400000,1048.0729166666667,SpaceInvaders,C51,4,956.279081368811,1497.4193548387098
3471,28800000,922.2058823529412,SpaceInvaders,C51,4,981.549314994176,1497.4193548387098
3472,29200000,1449.8529411764705,SpaceInvaders,C51,4,998.5627781259075,1497.4193548387098
3473,29600000,1094.8809523809523,SpaceInvaders,C51,4,995.5038145404733,1497.4193548387098
3474,30000000,1127.5581395348838,SpaceInvaders,C51,4,1024.5501046844379,1497.4193548387098
3475,30400000,1265.5555555555557,SpaceInvaders,C51,4,1037.3963579144122,1497.4193548387098
3476,30800000,954.5588235294117,SpaceInvaders,C51,4,1056.9928652673534,1497.4193548387098
3477,31200000,929.6634615384615,SpaceInvaders,C51,4,1075.2811292294186,1497.4193548387098
3478,31600000,761.0,SpaceInvaders,C51,4,1047.4449590166528,1497.4193548387098
3479,32000000,856.559633027523,SpaceInvaders,C51,4,1040.9908305762858,1497.4193548387098
3480,32400000,995.7608695652174,SpaceInvaders,C51,4,1035.759625866141,1497.4193548387098
3481,32800000,912.4090909090909,SpaceInvaders,C51,4,1034.779946721756,1497.4193548387098
3482,33200000,899.6460176991151,SpaceInvaders,C51,4,979.7592543740204,1497.4193548387098
3483,33600000,874.5673076923077,SpaceInvaders,C51,4,957.727889905156,1497.4193548387098
3484,34000000,1103.55421686747,SpaceInvaders,C51,4,955.3274976384146,1497.4193548387098
3485,34400000,887.6020408163265,SpaceInvaders,C51,4,917.5321461644915,1497.4193548387098
3486,34800000,1080.7228915662652,SpaceInvaders,C51,4,930.148552968177,1497.4193548387098
3487,35200000,1085.8125,SpaceInvaders,C51,4,945.7634568143309,1497.4193548387098
3488,35600000,1175.1351351351352,SpaceInvaders,C51,4,987.1769703278444,1497.4193548387098
3489,36000000,919.4387755102041,SpaceInvaders,C51,4,993.4648845761124,1497.4193548387098
3490,36400000,644.9624060150376,SpaceInvaders,C51,4,958.3850382210943,1497.4193548387098
3491,36800000,1164.7333333333333,SpaceInvaders,C51,4,983.6174624635187,1497.4193548387098
3492,37200000,1154.2168674698796,SpaceInvaders,C51,4,1009.0745474405952,1497.4193548387098
3493,37600000,1497.4193548387098,SpaceInvaders,C51,4,1071.3597521552354,1497.4193548387098
3494,38000000,898.28125,SpaceInvaders,C51,4,1050.8324554684884,1497.4193548387098
3495,38400000,659.4594594594595,SpaceInvaders,C51,4,1028.018197332802,1497.4193548387098
3496,38800000,1025.4040404040404,SpaceInvaders,C51,4,1022.4863122165794,1497.4193548387098
3497,39200000,923.8738738738739,SpaceInvaders,C51,4,1006.2924496039668,1497.4193548387098
3498,39600000,713.5658914728682,SpaceInvaders,C51,4,960.1355252377401,1497.4193548387098
3499,40000000,1135.4878048780488,SpaceInvaders,C51,4,981.7404281745246,1497.4193548387098
3500,400000,270.3672316384181,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",,1850.4310344827586
3501,800000,196.78899082568807,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",,1850.4310344827586
3502,1200000,172.91304347826087,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",,1850.4310344827586
3503,1600000,249.71014492753622,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",,1850.4310344827586
3504,2000000,324.9530516431925,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",,1850.4310344827586
3505,2400000,370.97297297297297,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",,1850.4310344827586
3506,2800000,344.27536231884056,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",,1850.4310344827586
3507,3200000,523.7215909090909,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",,1850.4310344827586
3508,3600000,688.4166666666666,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",,1850.4310344827586
3509,4000000,656.3636363636364,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",379.84826917443036,1850.4310344827586
3510,4400000,552.0754716981132,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",408.0190931803998,1850.4310344827586
3511,4800000,490.2046783625731,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",437.3606619340882,1850.4310344827586
3512,5200000,503.961038961039,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",470.46546148236604,1850.4310344827586
3513,5600000,660.2985074626865,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",511.5242977358811,1850.4310344827586
3514,6000000,554.6078431372549,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",534.4897768852874,1850.4310344827586
3515,6400000,712.9007633587786,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",568.682555923868,1850.4310344827586
3516,6800000,588.6333333333333,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",593.1183530253172,1850.4310344827586
3517,7200000,807.3275862068965,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",621.4789525550977,1850.4310344827586
3518,7600000,773.0859375,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",629.945879638431,1850.4310344827586
3519,8000000,621.2237762237762,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",626.4318936244451,1850.4310344827586
3520,8400000,703.3720930232558,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",641.5615557569594,1850.4310344827586
3521,8800000,666.5602836879433,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",659.1971162894964,1850.4310344827586
3522,9200000,1097.0987654320988,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",718.5108889366024,1850.4310344827586
3523,9600000,841.0833333333334,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",736.5893715236671,1850.4310344827586
3524,10000000,718.1818181818181,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",752.9467690281233,1850.4310344827586
3525,10400000,897.6237623762377,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",771.4190689298691,1850.4310344827586
3526,10800000,939.9090909090909,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",806.5466446874449,1850.4310344827586
3527,11200000,861.6666666666666,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",811.9805527334217,1850.4310344827586
3528,11600000,955.5339805825242,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",830.2253570416742,1850.4310344827586
3529,12000000,776.5354330708661,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",845.7565227263833,1850.4310344827586
3530,12400000,946.0416666666666,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",870.0234800907243,1850.4310344827586
3531,12800000,1137.9381443298969,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",917.1612661549198,1850.4310344827586
3532,13200000,931.5217391304348,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",900.6035635247532,1850.4310344827586
3533,13600000,967.5980392156863,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",913.2550341129885,1850.4310344827586
3534,14000000,1263.625,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",967.7993522948067,1850.4310344827586
3535,14400000,1093.8829787234042,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",987.4252739295234,1850.4310344827586
3536,14800000,852.6754385964912,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",978.7019086982634,1850.4310344827586
3537,15200000,811.5040650406504,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",973.6856485356618,1850.4310344827586
3538,15600000,779.2741935483871,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",956.0596698322481,1850.4310344827586
3539,16000000,801.910569105691,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",958.5971834357304,1850.4310344827586
3540,16400000,844.5833333333334,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",948.4513501023972,1850.4310344827586
3541,16800000,1197.962962962963,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",954.4538319657038,1850.4310344827586
3542,17200000,852.479674796748,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",946.5496255323353,1850.4310344827586
3543,17600000,1057.3529411764705,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",955.5251157284135,1850.4310344827586
3544,18000000,841.4529914529915,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",913.3079148737128,1850.4310344827586
3545,18400000,991.9191919191919,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",903.1115361932916,1850.4310344827586
3546,18800000,909.5238095238095,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",908.7963732860235,1850.4310344827586
3547,19200000,1059.4117647058824,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",933.5871432525468,1850.4310344827586
3548,19600000,668.1210191082803,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",922.4718258085362,1850.4310344827586
3549,20000000,1179.3820224719102,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",960.2189711451581,1850.4310344827586
3550,20400000,1247.828947368421,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1000.5435325486669,1850.4310344827586
3551,20800000,1174.111111111111,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",998.1583473634817,1850.4310344827586
3552,21200000,1257.9375,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1038.704129883807,1850.4310344827586
3553,21600000,1055.0,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1038.4688357661598,1850.4310344827586
3554,22000000,1033.4736842105262,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1057.6709050419133,1850.4310344827586
3555,22400000,909.0366972477065,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1049.3826555747646,1850.4310344827586
3556,22800000,1303.076923076923,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1088.737966930076,1850.4310344827586
3557,23200000,801.1666666666666,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1062.9134571261543,1850.4310344827586
3558,23600000,1389.75,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1135.0763552153262,1850.4310344827586
3559,24000000,1209.2105263157894,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1138.0592055997142,1850.4310344827586
3560,24400000,1167.8915662650602,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1130.065467489378,1850.4310344827586
3561,24800000,1068.225806451613,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1119.4769370234283,1850.4310344827586
3562,25200000,789.6218487394958,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1072.6453718973778,1850.4310344827586
3563,25600000,1201.9277108433735,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1087.3381429817152,1850.4310344827586
3564,26000000,1257.0,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1109.6907745606627,1850.4310344827586
3565,26400000,764.9586776859504,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1095.282972604487,1850.4310344827586
3566,26800000,1150.934065934066,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1080.0686868902014,1850.4310344827586
3567,27200000,1003.2142857142857,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1100.2734487949633,1850.4310344827586
3568,27600000,1270.9756097560976,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1088.396009770573,1850.4310344827586
3569,28000000,1184.090909090909,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1085.8840480480849,1850.4310344827586
3570,28400000,847.5225225225225,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1053.8471436738312,1850.4310344827586
3571,28800000,1672.1774193548388,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1114.2423049641536,1850.4310344827586
3572,29200000,1377.8846153846155,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1173.0685816286655,1850.4310344827586
3573,29600000,944.2696629213483,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1147.3027768364632,1850.4310344827586
3574,30000000,1054.090909090909,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1127.011867745554,1850.4310344827586
3575,30400000,1502.054794520548,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1200.7214794290135,1850.4310344827586
3576,30800000,1850.4310344827586,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1270.671176283883,1850.4310344827586
3577,31200000,1286.0919540229886,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1298.958943114753,1850.4310344827586
3578,31600000,1167.5568181818182,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1288.6170639573252,1850.4310344827586
3579,32000000,1299.4666666666667,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1300.154639714901,1850.4310344827586
3580,32400000,1183.7078651685392,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1333.7731739795026,1850.4310344827586
3581,32800000,1600.5072463768115,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1326.6061566817,1850.4310344827586
3582,33200000,1205.388888888889,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1309.3565840321273,1850.4310344827586
3583,33600000,1189.655172413793,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1333.895134981372,1850.4310344827586
3584,34000000,1708.1746031746031,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1399.3035043897412,1850.4310344827586
3585,34400000,1308.3552631578948,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1379.9335512534758,1850.4310344827586
3586,34800000,1373.3108108108108,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1332.221528886281,1850.4310344827586
3587,35200000,1176.0,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1321.212333483982,1850.4310344827586
3588,35600000,1210.3529411764705,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1325.4919457834474,1850.4310344827586
3589,36000000,1809.5081967213114,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1376.496098788912,1850.4310344827586
3590,36400000,1477.8082191780823,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1405.9061341898664,1850.4310344827586
3591,36800000,1309.6296296296296,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1376.818372515148,1850.4310344827586
3592,37200000,1389.2857142857142,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1395.2080550548305,1850.4310344827586
3593,37600000,1566.5972222222222,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1432.9022600356734,1850.4310344827586
3594,38000000,1293.2941176470588,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1391.4142114829192,1850.4310344827586
3595,38400000,1269.8275862068965,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1387.5614437878194,1850.4310344827586
3596,38800000,1677.7777777777778,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1418.0081404845162,1850.4310344827586
3597,39200000,1470.5487804878048,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1447.4630185332967,1850.4310344827586
3598,39600000,1164.1758241758241,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1442.845306833232,1850.4310344827586
3599,40000000,1673.8636363636363,SpaceInvaders,Joint,"[0, 1, 2, 3, 4]",1429.2808507974644,1850.4310344827586
3600,400000,161.49425287356323,KungFuMaster,Amp,"[0, 1, 2, 3, 4]",,29628.571428571428
